Compound_ID,DrugBank,IUPHAR,KEGG,Protein_ID,Label
25715,,,TRUE,P28223,0
25715,,,TRUE,P28335,1
25715,,,TRUE,P41595,1
65463,,,TRUE,P35367,0
9066,,,TRUE,P35367,0
11954233,,,TRUE,P35367,1
441236,,,TRUE,P35367,1
5282485,,,TRUE,P35367,1
11224,,,TRUE,P35367,0
24098,,,TRUE,P35367,0
158798,,,TRUE,P35367,1
23724861,,,TRUE,P35367,0
9892949,,,TRUE,P35367,1
167455,,,TRUE,P35367,1
11954375,,,TRUE,P35367,0
6451144,,,TRUE,P35367,0
6451144,,,TRUE,P28223,1
170336,,,TRUE,P35367,0
6918044,,,TRUE,P35367,1
175534,,,TRUE,P35367,0
175534,,,TRUE,P08183,1
14386,,,TRUE,P35367,1
72075,,,TRUE,P35367,1
19396,,,TRUE,P35367,1
5284614,,,TRUE,P35367,0
17275,,,TRUE,P35367,0
11462853,,,TRUE,P35367,1
3078839,,,TRUE,P35367,0
80311,,,TRUE,P35367,0
19105,,,TRUE,P35367,1
3627,,,TRUE,P35367,0
9955977,,,TRUE,P35367,0
6441486,,,TRUE,P35367,1
71449006,,,TRUE,P35367,0
298107,,,TRUE,P35367,1
164522,,,TRUE,P35367,1
53297470,,,TRUE,P35367,1
6436051,,,TRUE,P35367,0
42553,,,TRUE,P35367,1
5281066,,,TRUE,P35367,1
23724780,,,TRUE,P35367,0
25096,,,TRUE,P35367,0
66063,,,TRUE,P35367,1
5282402,,,TRUE,P35367,1
5282408,,,TRUE,P35367,0
5282409,,,TRUE,P35367,0
656590,,,TRUE,P35367,0
198334,,,TRUE,P35367,0
198334,,,TRUE,Q9Y5N1,1
6136,,,TRUE,P35367,0
69588,,,TRUE,P35367,1
11290,,,TRUE,P35367,1
9568,,,TRUE,P35367,1
9568,,,TRUE,Q05586,0
9568,,,TRUE,Q12879,0
9568,,,TRUE,Q13224,0
9568,,,TRUE,Q14957,0
9568,,,TRUE,O15399,1
9568,,,TRUE,Q8TCU5,1
9568,,,TRUE,O60391,0
68643,,,TRUE,P35367,1
68643,,,TRUE,Q9Y5N1,1
15736,,,TRUE,P35367,1
6337863,,,TRUE,P35367,1
5357113,,,TRUE,P35367,0
72108,,,TRUE,P35367,0
72108,,,TRUE,P25021,1
14676,,,TRUE,P35367,0
23725004,,,TRUE,P35367,1
55482,,,TRUE,P35367,0
197066,,,TRUE,P35367,1
27901,,,TRUE,P35367,0
6475,,,TRUE,P35367,1
4822,,,TRUE,P35367,0
6444556,,,TRUE,P35367,1
16575,,,TRUE,P35367,1
3089,,,TRUE,P35367,1
3089,,,TRUE,P28223,0
3089,,,TRUE,P28335,0
3089,,,TRUE,P41595,0
22530,,,TRUE,P35367,1
6449107,,,TRUE,P35367,1
6449107,,,TRUE,P25105,1
208836,,,TRUE,P35367,0
65600,,,TRUE,P35367,1
5282139,,,TRUE,P35367,1
3191,,,TRUE,P35367,0
164521,,,TRUE,P35367,0
71473,,,TRUE,P35367,0
71300,,,TRUE,P35367,1
6420019,,,TRUE,P35367,1
6433334,,,TRUE,P35367,1
156659,,,TRUE,P35367,1
60531,,,TRUE,P35367,1
5356652,,,TRUE,P35367,1
123618,,,TRUE,P35367,0
68122,,,TRUE,P35367,1
6014,,,TRUE,P35367,0
91513,,,TRUE,P35367,0
72141,,,TRUE,P35367,0
16576,,,TRUE,P35367,0
3078840,,,TRUE,P35367,0
10660,,,TRUE,P35367,0
174697,,,TRUE,P35367,1
65513,,,TRUE,P35367,1
65513,,,TRUE,P25021,0
65513,,,TRUE,Q9Y5N1,1
5284451,,,TRUE,P35367,1
11416891,,,TRUE,P35367,1
63030,,,TRUE,P35367,1
121417,,,TRUE,P35367,1
55182,,,TRUE,P35367,0
11223,,,TRUE,P35367,0
44115,,,TRUE,Q9UBS5,0
44115,,,TRUE,O75899,0
44115,,,TRUE,P14867,0
2273,,,TRUE,Q13621,1
2273,,,TRUE,P55011,0
8992,,,TRUE,Q13621,0
8992,,,TRUE,P55017,0
23668825,,,TRUE,Q13621,1
23668825,,,TRUE,P55011,0
5384145,,,TRUE,Q13621,1
5384145,,,TRUE,P55011,1
23673593,,,TRUE,Q13621,0
23673593,,,TRUE,P55011,0
46174084,,,TRUE,Q13621,1
46174084,,,TRUE,P55011,1
46174116,,,TRUE,Q13621,1
46174116,,,TRUE,P55011,1
23670770,,,TRUE,Q13621,1
23670770,,,TRUE,P55011,1
41386,,,TRUE,Q13621,1
41386,,,TRUE,P55011,0
38409,,,TRUE,Q13621,0
38409,,,TRUE,P55011,1
16129616,,,TRUE,P30988,0
54891,,,TRUE,P12821,0
5388961,,,TRUE,P12821,1
54889,,,TRUE,P12821,1
56329,,,TRUE,P12821,0
443873,,,TRUE,P12821,1
5485193,,,TRUE,P12821,0
5362115,,,TRUE,P12821,0
71992,,,TRUE,P12821,1
189729,,,TRUE,P12821,0
6917956,,,TRUE,P12821,1
6850814,,,TRUE,P12821,1
3033690,,,TRUE,P12821,1
6917719,,,TRUE,P12821,0
443376,,,TRUE,P12821,0
5362116,,,TRUE,P12821,1
6708482,,,TRUE,P12821,0
12068809,,,TRUE,P12821,0
5362118,,,TRUE,P12821,1
23667962,,,TRUE,P12821,1
71320,,,TRUE,P12821,1
5362123,,,TRUE,P12821,0
6917815,,,TRUE,P12821,0
11954366,,,TRUE,P12821,1
9886079,,,TRUE,P12821,1
441313,,,TRUE,P12821,0
10457278,,,TRUE,P12821,0
62956,,,TRUE,P12821,1
23706210,,,TRUE,P14867,1
23706210,,,TRUE,P47869,1
23706210,,,TRUE,P34903,0
23706210,,,TRUE,P48169,1
23706210,,,TRUE,P31644,1
23706210,,,TRUE,Q16445,1
23706210,,,TRUE,P18505,0
23706210,,,TRUE,P47870,0
23706210,,,TRUE,P28472,0
23706210,,,TRUE,O14764,1
23706210,,,TRUE,P78334,1
23706210,,,TRUE,Q8N1C3,0
23706210,,,TRUE,P18507,1
23706210,,,TRUE,Q99928,1
23706210,,,TRUE,O00591,0
23706210,,,TRUE,Q9UN88,1
43032,,,TRUE,P14867,0
43032,,,TRUE,P47869,0
43032,,,TRUE,P34903,1
43032,,,TRUE,P48169,1
43032,,,TRUE,P31644,0
43032,,,TRUE,Q16445,0
43032,,,TRUE,P18505,0
43032,,,TRUE,P47870,1
43032,,,TRUE,P28472,0
43032,,,TRUE,O14764,1
43032,,,TRUE,P78334,0
43032,,,TRUE,Q8N1C3,1
43032,,,TRUE,P18507,1
43032,,,TRUE,Q99928,0
43032,,,TRUE,O00591,1
43032,,,TRUE,Q9UN88,0
441338,,,TRUE,P14867,1
441338,,,TRUE,P47869,1
441338,,,TRUE,P34903,1
441338,,,TRUE,P48169,0
441338,,,TRUE,P31644,0
441338,,,TRUE,Q16445,0
441338,,,TRUE,P18505,1
441338,,,TRUE,P47870,1
441338,,,TRUE,P28472,1
441338,,,TRUE,O14764,0
441338,,,TRUE,P78334,1
441338,,,TRUE,Q8N1C3,0
441338,,,TRUE,P18507,0
441338,,,TRUE,Q99928,1
441338,,,TRUE,O00591,0
441338,,,TRUE,Q9UN88,0
23690443,,,TRUE,P14867,0
23665410,,,TRUE,P14867,0
23665410,,,TRUE,P47869,0
23665410,,,TRUE,P34903,0
23665410,,,TRUE,P48169,1
23665410,,,TRUE,P31644,1
23665410,,,TRUE,Q16445,0
23665410,,,TRUE,P18505,0
23665410,,,TRUE,P47870,0
23665410,,,TRUE,P28472,1
23665410,,,TRUE,O14764,1
23665410,,,TRUE,P78334,0
23665410,,,TRUE,Q8N1C3,0
23665410,,,TRUE,P18507,1
23665410,,,TRUE,Q99928,0
23665410,,,TRUE,O00591,1
23665410,,,TRUE,Q9UN88,1
3400,,,TRUE,P14867,0
3400,,,TRUE,P47869,1
3400,,,TRUE,P34903,0
3400,,,TRUE,P48169,1
3400,,,TRUE,P31644,1
3400,,,TRUE,Q16445,0
3400,,,TRUE,P18505,0
3400,,,TRUE,P47870,0
3400,,,TRUE,P28472,1
3400,,,TRUE,O14764,0
3400,,,TRUE,P78334,0
3400,,,TRUE,Q8N1C3,1
3400,,,TRUE,P18507,1
3400,,,TRUE,Q99928,0
3400,,,TRUE,O00591,1
3400,,,TRUE,Q9UN88,0
3299,,,TRUE,P14867,0
3299,,,TRUE,P47869,0
3299,,,TRUE,P34903,1
3299,,,TRUE,P48169,1
3299,,,TRUE,P31644,0
3299,,,TRUE,Q16445,0
3299,,,TRUE,P18505,0
3299,,,TRUE,P47870,1
3299,,,TRUE,P28472,0
3299,,,TRUE,O14764,1
3299,,,TRUE,P78334,0
3299,,,TRUE,Q8N1C3,0
3299,,,TRUE,P18507,0
3299,,,TRUE,Q99928,0
3299,,,TRUE,O00591,0
3299,,,TRUE,Q9UN88,0
4496,,,TRUE,P14867,0
4496,,,TRUE,P47869,1
4496,,,TRUE,P34903,0
4496,,,TRUE,P48169,1
4496,,,TRUE,P31644,0
4496,,,TRUE,Q16445,1
4496,,,TRUE,P18505,1
4496,,,TRUE,P47870,1
4496,,,TRUE,P28472,0
4496,,,TRUE,O14764,1
4496,,,TRUE,P78334,1
4496,,,TRUE,Q8N1C3,1
4496,,,TRUE,P18507,1
4496,,,TRUE,Q99928,1
4496,,,TRUE,O00591,1
4496,,,TRUE,Q9UN88,1
13314,,,TRUE,P48169,1
13314,,,TRUE,Q16445,0
13314,,,TRUE,P18505,0
13314,,,TRUE,P47870,1
13314,,,TRUE,P28472,0
13314,,,TRUE,O14764,1
13314,,,TRUE,P78334,0
13314,,,TRUE,Q8N1C3,0
13314,,,TRUE,Q99928,0
13314,,,TRUE,O00591,0
13314,,,TRUE,Q9UN88,1
13314,TRUE,,TRUE,P14867,0
13314,TRUE,,TRUE,P47869,0
13314,TRUE,,TRUE,P34903,1
13314,TRUE,,TRUE,P31644,1
13314,TRUE,,TRUE,P18507,1
656845,,,TRUE,P14867,0
656845,,,TRUE,P47869,0
656845,,,TRUE,P34903,1
656845,,,TRUE,P48169,1
656845,,,TRUE,P31644,0
656845,,,TRUE,Q16445,1
656845,,,TRUE,P18505,1
656845,,,TRUE,P47870,1
656845,,,TRUE,P28472,1
656845,,,TRUE,O14764,1
656845,,,TRUE,P78334,0
656845,,,TRUE,Q8N1C3,0
656845,,,TRUE,P18507,0
656845,,,TRUE,Q99928,1
656845,,,TRUE,O00591,0
656845,,,TRUE,Q9UN88,0
65959,,,TRUE,P14867,1
65959,,,TRUE,P47869,0
65959,,,TRUE,P34903,1
65959,,,TRUE,P48169,0
65959,,,TRUE,P31644,0
65959,,,TRUE,Q16445,1
65959,,,TRUE,P18505,1
65959,,,TRUE,P47870,0
65959,,,TRUE,P28472,1
65959,,,TRUE,O14764,0
65959,,,TRUE,P78334,1
65959,,,TRUE,Q8N1C3,1
65959,,,TRUE,P18507,1
65959,,,TRUE,Q99928,0
65959,,,TRUE,O00591,1
65959,,,TRUE,Q9UN88,0
65914,,,TRUE,P14867,0
65914,,,TRUE,P47869,1
65914,,,TRUE,P34903,1
65914,,,TRUE,P48169,1
65914,,,TRUE,P31644,1
65914,,,TRUE,Q16445,0
65914,,,TRUE,P18505,1
65914,,,TRUE,P47870,1
65914,,,TRUE,P28472,0
65914,,,TRUE,O14764,1
65914,,,TRUE,P78334,0
65914,,,TRUE,Q8N1C3,0
65914,,,TRUE,P18507,0
65914,,,TRUE,Q99928,0
65914,,,TRUE,O00591,0
65914,,,TRUE,Q9UN88,0
131664,,,TRUE,P14867,1
131664,,,TRUE,P48169,1
131664,,,TRUE,P31644,0
131664,,,TRUE,Q16445,0
131664,,,TRUE,P18505,1
131664,,,TRUE,P47870,0
131664,,,TRUE,P28472,1
131664,,,TRUE,O14764,1
131664,,,TRUE,P78334,0
131664,,,TRUE,Q8N1C3,0
131664,,,TRUE,P18507,1
131664,,,TRUE,Q99928,1
131664,,,TRUE,O00591,0
131664,,,TRUE,Q9UN88,1
131664,TRUE,,TRUE,P47869,1
131664,TRUE,,TRUE,P34903,1
6450813,,,TRUE,P47869,1
6450813,,,TRUE,P34903,0
6450813,,,TRUE,P48169,1
6450813,,,TRUE,P31644,1
6450813,,,TRUE,Q16445,1
6450813,,,TRUE,P18505,0
6450813,,,TRUE,P47870,1
6450813,,,TRUE,P28472,1
6450813,,,TRUE,O14764,0
6450813,,,TRUE,P78334,0
6450813,,,TRUE,Q8N1C3,0
6450813,,,TRUE,P18507,1
6450813,,,TRUE,Q99928,1
6450813,,,TRUE,O00591,1
6450813,,,TRUE,Q9UN88,0
6450813,,TRUE,TRUE,P14867,1
42611,,,TRUE,P14867,0
42611,,,TRUE,P47869,1
42611,,,TRUE,P34903,1
42611,,,TRUE,P48169,0
42611,,,TRUE,P31644,1
42611,,,TRUE,Q16445,0
42611,,,TRUE,P18505,0
42611,,,TRUE,P47870,0
42611,,,TRUE,P28472,0
42611,,,TRUE,O14764,1
42611,,,TRUE,P78334,1
42611,,,TRUE,Q8N1C3,1
42611,,,TRUE,P18507,0
42611,,,TRUE,Q99928,1
42611,,,TRUE,O00591,1
42611,,,TRUE,Q9UN88,0
54897,,,TRUE,P14867,1
54897,,,TRUE,P47869,1
54897,,,TRUE,P34903,0
54897,,,TRUE,P48169,0
54897,,,TRUE,P31644,1
54897,,,TRUE,Q16445,1
54897,,,TRUE,P18505,1
54897,,,TRUE,P47870,0
54897,,,TRUE,P28472,0
54897,,,TRUE,O14764,0
54897,,,TRUE,P78334,1
54897,,,TRUE,Q8N1C3,1
54897,,,TRUE,P18507,1
54897,,,TRUE,Q99928,0
54897,,,TRUE,O00591,0
54897,,,TRUE,Q9UN88,0
107926,,,TRUE,P18505,0
107926,,,TRUE,P47870,1
107926,,,TRUE,P28472,1
107926,,,TRUE,O14764,1
107926,,,TRUE,P78334,1
107926,,,TRUE,Q8N1C3,0
107926,,,TRUE,P18507,1
107926,,,TRUE,Q99928,1
107926,,,TRUE,O00591,0
107926,,,TRUE,Q9UN88,1
107926,,TRUE,TRUE,P14867,1
107926,,TRUE,TRUE,P47869,0
107926,,TRUE,TRUE,P34903,0
107926,,TRUE,TRUE,P48169,0
107926,,TRUE,TRUE,P31644,0
107926,,TRUE,TRUE,Q16445,0
23691043,,,TRUE,P14867,0
23691043,,,TRUE,P47869,1
23691043,,,TRUE,P34903,0
23691043,,,TRUE,P48169,1
23691043,,,TRUE,P31644,1
23691043,,,TRUE,Q16445,0
23691043,,,TRUE,P18505,0
23691043,,,TRUE,P47870,1
23691043,,,TRUE,P28472,0
23691043,,,TRUE,O14764,0
23691043,,,TRUE,P78334,0
23691043,,,TRUE,Q8N1C3,1
23691043,,,TRUE,P18507,0
23691043,,,TRUE,Q99928,1
23691043,,,TRUE,O00591,1
23691043,,,TRUE,Q9UN88,0
204105,,,TRUE,P14867,1
204105,,,TRUE,P47869,1
204105,,,TRUE,P34903,1
204105,,,TRUE,P48169,0
204105,,,TRUE,P31644,1
204105,,,TRUE,Q16445,0
204105,,,TRUE,P18505,0
204105,,,TRUE,P47870,1
204105,,,TRUE,P28472,0
204105,,,TRUE,O14764,1
204105,,,TRUE,P78334,0
204105,,,TRUE,Q8N1C3,1
204105,,,TRUE,P18507,0
204105,,,TRUE,Q99928,1
204105,,,TRUE,O00591,0
204105,,,TRUE,Q9UN88,0
12207008,,,TRUE,P14867,0
12207008,,,TRUE,P47869,1
12207008,,,TRUE,P34903,0
12207008,,,TRUE,P48169,1
12207008,,,TRUE,P31644,1
12207008,,,TRUE,Q16445,1
12207008,,,TRUE,P18505,1
12207008,,,TRUE,P47870,0
12207008,,,TRUE,P28472,1
12207008,,,TRUE,O14764,0
12207008,,,TRUE,P78334,0
12207008,,,TRUE,Q8N1C3,1
12207008,,,TRUE,P18507,0
12207008,,,TRUE,Q99928,0
12207008,,,TRUE,O00591,1
12207008,,,TRUE,Q9UN88,0
5384200,,,TRUE,P14867,0
5384200,,,TRUE,P47869,0
5384200,,,TRUE,P34903,0
5384200,,,TRUE,P48169,0
5384200,,,TRUE,P31644,0
5384200,,,TRUE,Q16445,1
5384200,,,TRUE,P18505,0
5384200,,,TRUE,P47870,0
5384200,,,TRUE,P28472,1
5384200,,,TRUE,O14764,1
5384200,,,TRUE,P78334,1
5384200,,,TRUE,Q8N1C3,1
5384200,,,TRUE,P18507,0
5384200,,,TRUE,Q99928,1
5384200,,,TRUE,O00591,0
5384200,,,TRUE,Q9UN88,0
3033821,,,TRUE,P14867,0
3033821,,,TRUE,P47869,1
3033821,,,TRUE,P34903,1
3033821,,,TRUE,P48169,1
3033821,,,TRUE,P31644,0
3033821,,,TRUE,Q16445,0
3033821,,,TRUE,P18505,1
3033821,,,TRUE,P47870,1
3033821,,,TRUE,P28472,0
3033821,,,TRUE,O14764,0
3033821,,,TRUE,P78334,0
3033821,,,TRUE,Q8N1C3,1
3033821,,,TRUE,P18507,0
3033821,,,TRUE,Q99928,1
3033821,,,TRUE,O00591,1
3033821,,,TRUE,Q9UN88,0
25431,,,TRUE,P14867,0
25431,,,TRUE,P47869,0
25431,,,TRUE,P34903,0
25431,,,TRUE,P48169,1
25431,,,TRUE,P31644,1
25431,,,TRUE,Q16445,1
25431,,,TRUE,P18505,1
25431,,,TRUE,P47870,1
25431,,,TRUE,P28472,1
25431,,,TRUE,O14764,0
25431,,,TRUE,P78334,0
25431,,,TRUE,Q8N1C3,0
25431,,,TRUE,P18507,1
25431,,,TRUE,Q99928,0
25431,,,TRUE,O00591,1
25431,,,TRUE,Q9UN88,0
15850,,,TRUE,P14867,1
46174100,,,TRUE,P14867,0
46174100,,,TRUE,P47869,1
46174100,,,TRUE,P34903,0
46174100,,,TRUE,P48169,1
46174100,,,TRUE,P31644,0
46174100,,,TRUE,Q16445,0
46174100,,,TRUE,P18505,1
46174100,,,TRUE,P47870,1
46174100,,,TRUE,P28472,0
46174100,,,TRUE,O14764,1
46174100,,,TRUE,P78334,0
46174100,,,TRUE,Q8N1C3,0
46174100,,,TRUE,P18507,1
46174100,,,TRUE,Q99928,0
46174100,,,TRUE,O00591,1
46174100,,,TRUE,Q9UN88,0
23658607,,,TRUE,P14867,0
23658607,,,TRUE,P47869,0
23658607,,,TRUE,P34903,1
23658607,,,TRUE,P48169,1
23658607,,,TRUE,P31644,0
23658607,,,TRUE,Q16445,1
23658607,,,TRUE,P18505,1
23658607,,,TRUE,P47870,1
23658607,,,TRUE,P28472,0
23658607,,,TRUE,O14764,1
23658607,,,TRUE,P78334,0
23658607,,,TRUE,Q8N1C3,0
23658607,,,TRUE,P18507,1
23658607,,,TRUE,Q99928,1
23658607,,,TRUE,O00591,0
23658607,,,TRUE,Q9UN88,0
14434,,,TRUE,P14867,0
14434,,,TRUE,P47869,1
14434,,,TRUE,P34903,1
14434,,,TRUE,P48169,1
14434,,,TRUE,P31644,0
14434,,,TRUE,Q16445,0
14434,,,TRUE,P18505,1
14434,,,TRUE,P47870,1
14434,,,TRUE,P28472,1
14434,,,TRUE,O14764,1
14434,,,TRUE,P78334,1
14434,,,TRUE,Q8N1C3,1
14434,,,TRUE,P18507,0
14434,,,TRUE,Q99928,0
14434,,,TRUE,O00591,1
14434,,,TRUE,Q9UN88,1
23690439,,,TRUE,P14867,0
23690439,,,TRUE,P47869,1
23690439,,,TRUE,P34903,0
23690439,,,TRUE,P48169,1
23690439,,,TRUE,P31644,0
23690439,,,TRUE,Q16445,0
23690439,,,TRUE,P18505,0
23690439,,,TRUE,P47870,1
23690439,,,TRUE,P28472,0
23690439,,,TRUE,O14764,1
23690439,,,TRUE,P78334,1
23690439,,,TRUE,Q8N1C3,1
23690439,,,TRUE,P18507,0
23690439,,,TRUE,Q99928,1
23690439,,,TRUE,O00591,1
23690439,,,TRUE,Q9UN88,0
2816,,,TRUE,P14867,0
2816,,,TRUE,P47869,1
2816,,,TRUE,P34903,0
2816,,,TRUE,P48169,0
2816,,,TRUE,P31644,1
2816,,,TRUE,Q16445,1
2816,,,TRUE,P18505,0
2816,,,TRUE,P47870,1
2816,,,TRUE,P28472,1
2816,,,TRUE,O14764,0
2816,,,TRUE,P78334,0
2816,,,TRUE,Q8N1C3,1
2816,,,TRUE,P18507,1
2816,,,TRUE,Q99928,0
2816,,,TRUE,O00591,0
2816,,,TRUE,Q9UN88,0
4041,,,TRUE,P14867,1
4041,,,TRUE,P47869,1
4041,,,TRUE,P34903,0
4041,,,TRUE,P48169,1
4041,,,TRUE,P31644,0
4041,,,TRUE,Q16445,0
4041,,,TRUE,P18505,1
4041,,,TRUE,P47870,0
4041,,,TRUE,P28472,1
4041,,,TRUE,O14764,0
4041,,,TRUE,P78334,1
4041,,,TRUE,Q8N1C3,0
4041,,,TRUE,P18507,1
4041,,,TRUE,Q99928,0
4041,,,TRUE,O00591,0
4041,,,TRUE,Q9UN88,1
4177,,,TRUE,P14867,0
4177,,,TRUE,P47869,1
4177,,,TRUE,P34903,0
4177,,,TRUE,P48169,0
4177,,,TRUE,P31644,0
4177,,,TRUE,Q16445,0
4177,,,TRUE,P18505,0
4177,,,TRUE,P47870,0
4177,,,TRUE,P28472,0
4177,,,TRUE,O14764,0
4177,,,TRUE,P78334,0
4177,,,TRUE,Q8N1C3,1
4177,,,TRUE,P18507,0
4177,,,TRUE,Q99928,1
4177,,,TRUE,O00591,1
4177,,,TRUE,Q9UN88,0
37368,,,TRUE,P14867,0
37368,,,TRUE,P47869,0
37368,,,TRUE,P34903,0
37368,,,TRUE,P48169,0
37368,,,TRUE,P31644,1
37368,,,TRUE,Q16445,0
37368,,,TRUE,P18505,1
37368,,,TRUE,P47870,1
37368,,,TRUE,P28472,1
37368,,,TRUE,O14764,0
37368,,,TRUE,P78334,0
37368,,,TRUE,Q8N1C3,1
37368,,,TRUE,P18507,0
37368,,,TRUE,Q99928,1
37368,,,TRUE,O00591,0
37368,,,TRUE,Q9UN88,0
135366,,,TRUE,P14867,1
135366,,,TRUE,P47869,0
135366,,,TRUE,P34903,0
135366,,,TRUE,P48169,1
135366,,,TRUE,P31644,1
135366,,,TRUE,Q16445,1
135366,,,TRUE,P18505,0
135366,,,TRUE,P47870,0
135366,,,TRUE,P28472,0
135366,,,TRUE,O14764,0
135366,,,TRUE,P78334,1
135366,,,TRUE,Q8N1C3,1
135366,,,TRUE,P18507,0
135366,,,TRUE,Q99928,1
135366,,,TRUE,O00591,1
135366,,,TRUE,Q9UN88,1
2451,,,TRUE,P14867,1
2451,,,TRUE,P47869,0
2451,,,TRUE,P34903,0
2451,,,TRUE,P48169,0
2451,,,TRUE,P31644,1
2451,,,TRUE,Q16445,1
2451,,,TRUE,P18505,0
2451,,,TRUE,P47870,0
2451,,,TRUE,P28472,1
2451,,,TRUE,O14764,1
2451,,,TRUE,P78334,0
2451,,,TRUE,Q8N1C3,0
2451,,,TRUE,P18507,1
2451,,,TRUE,Q99928,1
2451,,,TRUE,O00591,0
2451,,,TRUE,Q9UN88,1
23689390,,,TRUE,P14867,0
23689390,,,TRUE,P47869,0
23689390,,,TRUE,P34903,0
23689390,,,TRUE,P48169,1
23689390,,,TRUE,P31644,1
23689390,,,TRUE,Q16445,1
23689390,,,TRUE,P18505,0
23689390,,,TRUE,P47870,0
23689390,,,TRUE,P28472,0
23689390,,,TRUE,O14764,1
23689390,,,TRUE,P78334,0
23689390,,,TRUE,Q8N1C3,0
23689390,,,TRUE,P18507,1
23689390,,,TRUE,Q99928,1
23689390,,,TRUE,O00591,1
23689390,,,TRUE,Q9UN88,0
3038497,,,TRUE,P14867,0
3038497,,,TRUE,P47869,1
3038497,,,TRUE,P34903,1
3038497,,,TRUE,P48169,0
3038497,,,TRUE,P31644,0
3038497,,,TRUE,Q16445,0
3038497,,,TRUE,P18505,1
3038497,,,TRUE,P47870,1
3038497,,,TRUE,P28472,1
3038497,,,TRUE,O14764,1
3038497,,,TRUE,P78334,0
3038497,,,TRUE,Q8N1C3,1
3038497,,,TRUE,P18507,0
3038497,,,TRUE,Q99928,0
3038497,,,TRUE,O00591,0
3038497,,,TRUE,Q9UN88,1
7048810,,,TRUE,P14867,0
7048810,,,TRUE,P47869,1
7048810,,,TRUE,P34903,1
7048810,,,TRUE,P48169,1
7048810,,,TRUE,P31644,1
7048810,,,TRUE,Q16445,1
7048810,,,TRUE,P18505,1
7048810,,,TRUE,P47870,1
7048810,,,TRUE,P28472,0
7048810,,,TRUE,O14764,0
7048810,,,TRUE,P78334,0
7048810,,,TRUE,Q8N1C3,1
7048810,,,TRUE,P18507,0
7048810,,,TRUE,Q99928,1
7048810,,,TRUE,O00591,1
7048810,,,TRUE,Q9UN88,0
71196,,,TRUE,P14867,0
71196,,,TRUE,P47869,1
71196,,,TRUE,P34903,0
71196,,,TRUE,P48169,1
71196,,,TRUE,P31644,0
71196,,,TRUE,Q16445,0
71196,,,TRUE,P18505,0
71196,,,TRUE,P47870,1
71196,,,TRUE,P28472,0
71196,,,TRUE,O14764,1
71196,,,TRUE,P78334,1
71196,,,TRUE,Q8N1C3,0
71196,,,TRUE,P18507,0
71196,,,TRUE,Q99928,0
71196,,,TRUE,O00591,1
71196,,,TRUE,Q9UN88,1
3033860,,,TRUE,P14867,1
3033860,,,TRUE,P47869,0
3033860,,,TRUE,P34903,1
3033860,,,TRUE,P48169,1
3033860,,,TRUE,P31644,1
3033860,,,TRUE,Q16445,0
3033860,,,TRUE,P18505,0
3033860,,,TRUE,P47870,0
3033860,,,TRUE,P28472,0
3033860,,,TRUE,O14764,1
3033860,,,TRUE,P78334,1
3033860,,,TRUE,Q8N1C3,1
3033860,,,TRUE,P18507,0
3033860,,,TRUE,Q99928,0
3033860,,,TRUE,O00591,1
3033860,,,TRUE,Q9UN88,0
6917853,,,TRUE,P14867,0
6917853,,,TRUE,P47869,1
6917853,,,TRUE,P34903,0
6917853,,,TRUE,P48169,0
6917853,,,TRUE,P31644,1
6917853,,,TRUE,Q16445,1
6917853,,,TRUE,P18505,1
6917853,,,TRUE,P47870,0
6917853,,,TRUE,P28472,0
6917853,,,TRUE,O14764,0
6917853,,,TRUE,P78334,1
6917853,,,TRUE,Q8N1C3,0
6917853,,,TRUE,P18507,1
6917853,,,TRUE,Q99928,1
6917853,,,TRUE,O00591,0
6917853,,,TRUE,Q9UN88,0
5069,,,TRUE,P14867,0
5069,,,TRUE,P47869,1
5069,,,TRUE,P34903,1
5069,,,TRUE,P48169,0
5069,,,TRUE,P31644,0
5069,,,TRUE,Q16445,0
5069,,,TRUE,P18505,0
5069,,,TRUE,P47870,1
5069,,,TRUE,P28472,0
5069,,,TRUE,O14764,1
5069,,,TRUE,P78334,0
5069,,,TRUE,Q8N1C3,0
5069,,,TRUE,P18507,0
5069,,,TRUE,Q99928,1
5069,,,TRUE,O00591,0
5069,,,TRUE,Q9UN88,0
5732,,,TRUE,P48169,0
5732,,,TRUE,P31644,0
5732,,,TRUE,Q16445,1
5732,,,TRUE,P18505,1
5732,,,TRUE,P47870,0
5732,,,TRUE,P28472,1
5732,,,TRUE,O14764,1
5732,,,TRUE,P78334,1
5732,,,TRUE,Q8N1C3,1
5732,,,TRUE,Q99928,1
5732,,,TRUE,O00591,1
5732,,,TRUE,Q9UN88,0
5732,TRUE,,TRUE,P18507,1
5732,TRUE,TRUE,TRUE,P14867,0
5732,TRUE,TRUE,TRUE,P47869,1
5732,TRUE,TRUE,TRUE,P34903,1
11198924,,,TRUE,P18505,0
11198924,,,TRUE,P47870,0
11198924,,,TRUE,P28472,0
11198924,,,TRUE,O14764,1
11198924,,,TRUE,P78334,0
11198924,,,TRUE,O00591,1
11198924,,,TRUE,Q9UN88,1
11198924,TRUE,,TRUE,P14867,1
11198924,TRUE,,TRUE,P47869,1
11198924,TRUE,,TRUE,P34903,1
11198924,TRUE,,TRUE,P48169,0
11198924,TRUE,,TRUE,P31644,1
11198924,TRUE,,TRUE,Q16445,1
11198924,TRUE,,TRUE,Q8N1C3,0
